gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceAboveSurface	distanceAboveSurfaceAccuracy	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	genericName	typifiedName	protocol	lastParsed	lastCrawled	repatriated
1450645741																										urn:uuid:f900fb71-d77e-457b-af73-aa61aacf260d										CC_BY_4_0			2017-03-25T01:00Z																						Freshwater lake fish Inventory		HUMAN_OBSERVATION				urn:uuid:2fe311dc-5752-4766-9830-19a90c5856ec		skjemaNr: TH_NI_2015_661 | art: 37 | lnr: 1125 | innført_år:	Trygve Hesthagen		NA	NA			NA		UNCERTAIN	present																urn:uuid:f900fb71-d77e-457b-af73-aa61aacf260d	NA	skjemaNr: TH_NI_2015_661 | innført_år:	2015-01-01T01:00Z				2015					survey_questionary	NA	NA	NA			NVE Vatn_lnr:2227 | NOFA locationID:a23ed49f-5a18-4ac2-8aa0-308daae3b854				Sßiva			NO		Finnmark	Kautokeino									69.407152	23.335913	15.0													Latitude/longitude coordinates represent waterBody centroid																																			Esox lucius Linnaeus, 1758								Animalia	Chordata	Actinopterygii	Esociformes	Esocidae	Esox		lucius		SPECIES		Pike					ea0bb0f7-84cc-4541-96a2-837003f31d99	NO	2017-03-28T21:48Z							COUNTRY_DERIVED_FROM_COORDINATES;INDIVIDUAL_COUNT_INVALID;RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED		true	false	2346633	1	44	204	548	7662	2346628		2346633	Esox lucius	Esox		DWC_ARCHIVE	2017-03-28T21:48Z	2017-09-29T16:58Z	true
1450645733																										urn:uuid:ed3413d9-d3b8-4142-b5f4-d441a4490590										CC_BY_4_0			2017-03-25T01:00Z																						Freshwater lake fish Inventory		HUMAN_OBSERVATION				urn:uuid:c1b8c1fd-e349-490e-8662-e43066d191c3		skjemaNr: TH_NI_2015_1 | art: 37 | lnr: 3 | innført_år:	Trygve Hesthagen		NA	NA			NA		NATIVE	present																urn:uuid:ed3413d9-d3b8-4142-b5f4-d441a4490590	NA	skjemaNr: TH_NI_2015_1 | innført_år:	2015-01-01T01:00Z				2015					survey_questionary	NA	NA	NA			NVE Vatn_lnr:3067 | NOFA locationID:c65d1ba5-76d9-4687-a8a4-47cb2557b1b6				Tretjernet			NO		Akershus	Sørum									59.989574	11.133556	15.0													Latitude/longitude coordinates represent waterBody centroid																																			Esox lucius Linnaeus, 1758								Animalia	Chordata	Actinopterygii	Esociformes	Esocidae	Esox		lucius		SPECIES		Pike					ea0bb0f7-84cc-4541-96a2-837003f31d99	NO	2017-03-28T21:48Z							COUNTRY_DERIVED_FROM_COORDINATES;INDIVIDUAL_COUNT_INVALID;RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED		true	false	2346633	1	44	204	548	7662	2346628		2346633	Esox lucius	Esox		DWC_ARCHIVE	2017-03-28T21:48Z	2017-09-29T16:58Z	true
1450645707																										urn:uuid:f0ba2757-8118-47c1-933d-08df177a3eb4										CC_BY_4_0			2017-03-25T01:00Z																						Freshwater lake fish Inventory		HUMAN_OBSERVATION				urn:uuid:a206a805-dd8f-451c-adce-0fa36325fb52		skjemaNr: TH_NI_2015_540 | art: 37 | lnr: 916 | innført_år:	Trygve Hesthagen		NA	NA			NA		UNCERTAIN	present																urn:uuid:f0ba2757-8118-47c1-933d-08df177a3eb4	NA	skjemaNr: TH_NI_2015_540 | innført_år:	2015-01-01T01:00Z				2015					survey_questionary	NA	NA	NA			NVE Vatn_lnr:1360 | NOFA locationID:96e233a4-ddf3-410d-a46b-d73fd92f1db3				Midtre Muggsjøen			NO		Sør-Trøndelag	Røros									62.440724	12.172279	15.0													Latitude/longitude coordinates represent waterBody centroid																																			Esox lucius Linnaeus, 1758								Animalia	Chordata	Actinopterygii	Esociformes	Esocidae	Esox		lucius		SPECIES		Pike					ea0bb0f7-84cc-4541-96a2-837003f31d99	NO	2017-03-28T21:48Z							COUNTRY_DERIVED_FROM_COORDINATES;INDIVIDUAL_COUNT_INVALID;RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED		true	false	2346633	1	44	204	548	7662	2346628		2346633	Esox lucius	Esox		DWC_ARCHIVE	2017-03-28T21:48Z	2017-09-29T16:58Z	true
1450645692																										urn:uuid:e122e87f-3207-458c-9f21-c5231960c674										CC_BY_4_0			2017-03-25T01:00Z																						Freshwater lake fish Inventory		HUMAN_OBSERVATION				urn:uuid:838b389f-488e-49ab-ac91-4408d30c41c3		skjemaNr: TH_NI_2015_5 | art: 37 | lnr: 24 | innført_år:	Trygve Hesthagen		NA	NA			NA		UNCERTAIN	rare																urn:uuid:e122e87f-3207-458c-9f21-c5231960c674	NA	skjemaNr: TH_NI_2015_5 | innført_år:	2015-01-01T01:00Z				2015					survey_questionary	NA	NA	NA			NVE Vatn_lnr:3981 | NOFA locationID:3735bdb5-7298-43d7-8bfe-4394a3a282e5				Bundlitjernet			NO		Akershus	Hurdal									60.431871	11.108665	15.0													Latitude/longitude coordinates represent waterBody centroid																																			Esox lucius Linnaeus, 1758								Animalia	Chordata	Actinopterygii	Esociformes	Esocidae	Esox		lucius		SPECIES		Pike					ea0bb0f7-84cc-4541-96a2-837003f31d99	NO	2017-03-28T21:48Z							COUNTRY_DERIVED_FROM_COORDINATES;INDIVIDUAL_COUNT_INVALID;RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED		true	false	2346633	1	44	204	548	7662	2346628		2346633	Esox lucius	Esox		DWC_ARCHIVE	2017-03-28T21:48Z	2017-09-29T16:58Z	true
1450645685																										urn:uuid:d133a3b0-cacb-4433-b37d-7f2b7f61a751										CC_BY_4_0			2017-03-25T01:00Z																						Freshwater lake fish Inventory		HUMAN_OBSERVATION				urn:uuid:c12c654a-b1f9-4e13-ae2e-36123aa0b385		skjemaNr: TH_NI_2015_127 | art: 37 | lnr: 340 | innført_år:	Trygve Hesthagen		NA	NA			NA		UNCERTAIN	rare																urn:uuid:d133a3b0-cacb-4433-b37d-7f2b7f61a751	NA	skjemaNr: TH_NI_2015_127 | innført_år:	2015-01-01T01:00Z				2015					survey_questionary	NA	NA	NA			NVE Vatn_lnr:542 | NOFA locationID:a5f5502e-09ae-4c57-abad-136f66bfb775				Eikeren			NO		Buskerud	Øvre Eiker									59.648243	9.944044	15.0													Latitude/longitude coordinates represent waterBody centroid																																			Esox lucius Linnaeus, 1758								Animalia	Chordata	Actinopterygii	Esociformes	Esocidae	Esox		lucius		SPECIES		Pike					ea0bb0f7-84cc-4541-96a2-837003f31d99	NO	2017-03-28T21:48Z							COUNTRY_DERIVED_FROM_COORDINATES;INDIVIDUAL_COUNT_INVALID;RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED		true	false	2346633	1	44	204	548	7662	2346628		2346633	Esox lucius	Esox		DWC_ARCHIVE	2017-03-28T21:48Z	2017-09-29T16:58Z	true
1450645663																										urn:uuid:e0c4e325-c070-4074-9b78-86503b320a8e										CC_BY_4_0			2017-03-25T01:00Z																						Freshwater lake fish Inventory		HUMAN_OBSERVATION				urn:uuid:bf1bd8f7-1c30-4a55-bc24-ffe36de26cc4		skjemaNr: TH_NI_2015_33 | art: 37 | lnr: 155 | innført_år:	Trygve Hesthagen		NA	NA			NA		UNCERTAIN	present																urn:uuid:e0c4e325-c070-4074-9b78-86503b320a8e	NA	skjemaNr: TH_NI_2015_33 | innført_år:	2015-01-01T01:00Z				2015					survey_questionary	NA	NA	NA			NVE Vatn_lnr:1363 | NOFA locationID:71189645-a6aa-4beb-95d9-ddf5d526ea62				Arasjøen			NO		Hedmark	Rendalen									62.000878	11.590654	15.0													Latitude/longitude coordinates represent waterBody centroid																																			Esox lucius Linnaeus, 1758								Animalia	Chordata	Actinopterygii	Esociformes	Esocidae	Esox		lucius		SPECIES		Pike					ea0bb0f7-84cc-4541-96a2-837003f31d99	NO	2017-03-28T21:48Z							COUNTRY_DERIVED_FROM_COORDINATES;INDIVIDUAL_COUNT_INVALID;RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED		true	false	2346633	1	44	204	548	7662	2346628		2346633	Esox lucius	Esox		DWC_ARCHIVE	2017-03-28T21:48Z	2017-09-29T16:58Z	true
1450645616																										urn:uuid:d36f13a0-2c34-4e21-a4d7-d675514a3f31										CC_BY_4_0			2017-03-25T01:00Z																						Freshwater lake fish Inventory		HUMAN_OBSERVATION				urn:uuid:0fedf556-30e3-42e7-9783-2c8bd55ac18e		skjemaNr: TH_NI_2015_9 | art: 37 | lnr: 42 | innført_år:	Trygve Hesthagen		NA	NA			NA		UNCERTAIN	irregular																urn:uuid:d36f13a0-2c34-4e21-a4d7-d675514a3f31	NA	skjemaNr: TH_NI_2015_9 | innført_år:	2015-01-01T01:00Z				2015					survey_questionary	NA	NA	NA			NVE Vatn_lnr:3268 | NOFA locationID:5d7da34d-29b4-407e-b26e-a02293713be7				Lombergtjern			NO		Akershus	Aurskog-Høland									59.739178	11.617616	15.0													Latitude/longitude coordinates represent waterBody centroid																																			Esox lucius Linnaeus, 1758								Animalia	Chordata	Actinopterygii	Esociformes	Esocidae	Esox		lucius		SPECIES		Pike					ea0bb0f7-84cc-4541-96a2-837003f31d99	NO	2017-03-28T21:48Z							COUNTRY_DERIVED_FROM_COORDINATES;INDIVIDUAL_COUNT_INVALID;RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED		true	false	2346633	1	44	204	548	7662	2346628		2346633	Esox lucius	Esox		DWC_ARCHIVE	2017-03-28T21:48Z	2017-09-29T16:58Z	true
1450645614																										urn:uuid:d2678094-6867-42f1-b427-b5ed859b756a										CC_BY_4_0			2017-03-25T01:00Z																						Freshwater lake fish Inventory		HUMAN_OBSERVATION				urn:uuid:a507751e-f033-4154-b469-baac95a7cb16		skjemaNr: TH_NI_2015_162 | art: 28 | lnr: 386 | innført_år:	Trygve Hesthagen		NA	NA			NA		UNCERTAIN	present																urn:uuid:d2678094-6867-42f1-b427-b5ed859b756a	NA	skjemaNr: TH_NI_2015_162 | innført_år:	2015-01-01T01:00Z				2015					survey_questionary	NA	NA	NA			NVE Vatn_lnr:33 | NOFA locationID:2d32878e-3011-4b50-9541-4cbcfda9dd4a				Sønstevatn			NO		Telemark	Notodden									59.724269	9.129505	15.0													Latitude/longitude coordinates represent waterBody centroid																																			Carassius carassius (Linnaeus, 1758)								Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Carassius		carassius		SPECIES		Crucian carp					ea0bb0f7-84cc-4541-96a2-837003f31d99	NO	2017-03-28T21:48Z							COUNTRY_DERIVED_FROM_COORDINATES;INDIVIDUAL_COUNT_INVALID;RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED		true	false	2366645	1	44	204	1153	7336	2366633		2366645	Carassius carassius	Carassius		DWC_ARCHIVE	2017-03-28T21:48Z	2017-09-29T16:58Z	true
1450645590																										urn:uuid:c7bda7d1-1aff-4290-b61e-5ed4c27f2699										CC_BY_4_0			2017-03-25T01:00Z																						Freshwater lake fish Inventory		HUMAN_OBSERVATION				urn:uuid:ffd3629f-3321-4fbe-9205-7db1ab3e465e		skjemaNr: TH_NI_2015_23 | art: 37 | lnr: 119 | innført_år:	Trygve Hesthagen		NA	NA			NA		NATIVE	rare																urn:uuid:c7bda7d1-1aff-4290-b61e-5ed4c27f2699	NA	skjemaNr: TH_NI_2015_23 | innført_år:	2015-01-01T01:00Z				2015					survey_questionary	NA	NA	NA			NVE Vatn_lnr:3866 | NOFA locationID:9afb1b59-127f-452d-bc42-70738e9462a0				Rotnesjøen			NO		Hedmark	Grue									60.49978	12.345169	15.0													Latitude/longitude coordinates represent waterBody centroid																																			Esox lucius Linnaeus, 1758								Animalia	Chordata	Actinopterygii	Esociformes	Esocidae	Esox		lucius		SPECIES		Pike					ea0bb0f7-84cc-4541-96a2-837003f31d99	NO	2017-03-28T21:48Z							COUNTRY_DERIVED_FROM_COORDINATES;INDIVIDUAL_COUNT_INVALID;RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED		true	false	2346633	1	44	204	548	7662	2346628		2346633	Esox lucius	Esox		DWC_ARCHIVE	2017-03-28T21:48Z	2017-09-29T16:58Z	true
1450645584																										urn:uuid:c0521257-ca26-4303-9401-b6c79825ccc4										CC_BY_4_0			2017-03-25T01:00Z																						Freshwater lake fish Inventory		HUMAN_OBSERVATION				urn:uuid:a735ee9e-2f27-442c-803c-09d437335986		skjemaNr: TH_NI_2015_535 | art: 37 | lnr: 903 | innført_år:	Trygve Hesthagen		NA	NA			NA		UNCERTAIN	present																urn:uuid:c0521257-ca26-4303-9401-b6c79825ccc4	NA	skjemaNr: TH_NI_2015_535 | innført_år:	2015-01-01T01:00Z				2015					survey_questionary	NA	NA	NA			NVE Vatn_lnr:35551 | NOFA locationID:5ba61a11-6c69-42b1-8bde-1fd470d0183a				Skebrosjøane			NO		Sør-Trøndelag	Røros									62.402036	12.166685	15.0													Latitude/longitude coordinates represent waterBody centroid																																			Esox lucius Linnaeus, 1758								Animalia	Chordata	Actinopterygii	Esociformes	Esocidae	Esox		lucius		SPECIES		Pike					ea0bb0f7-84cc-4541-96a2-837003f31d99	NO	2017-03-28T21:48Z							COUNTRY_DERIVED_FROM_COORDINATES;INDIVIDUAL_COUNT_INVALID;RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED		true	false	2346633	1	44	204	548	7662	2346628		2346633	Esox lucius	Esox		DWC_ARCHIVE	2017-03-28T21:48Z	2017-09-29T16:58Z	true
1450645581																										urn:uuid:cd8f53ab-9439-43c8-af0d-efc6008fd56e										CC_BY_4_0			2017-03-25T01:00Z																						Freshwater lake fish Inventory		HUMAN_OBSERVATION				urn:uuid:c45b5053-11cf-4e58-afcf-9e01396fc234		skjemaNr: TH_NI_2015_652 | art: 37 | lnr: 1094 | innført_år:	Trygve Hesthagen		NA	NA			NA		UNCERTAIN	present																urn:uuid:cd8f53ab-9439-43c8-af0d-efc6008fd56e	NA	skjemaNr: TH_NI_2015_652 | innført_år:	2015-01-01T01:00Z				2015					survey_questionary	NA	NA	NA			NVE Vatn_lnr:50544 | NOFA locationID:8d0610f7-fb1f-4130-b9a2-e45ff7883665				Madiijavrit			NO		Finnmark	Kautokeino									68.768561	23.491324	15.0													Latitude/longitude coordinates represent waterBody centroid																																			Esox lucius Linnaeus, 1758								Animalia	Chordata	Actinopterygii	Esociformes	Esocidae	Esox		lucius		SPECIES		Pike					ea0bb0f7-84cc-4541-96a2-837003f31d99	NO	2017-03-28T21:48Z							COUNTRY_DERIVED_FROM_COORDINATES;INDIVIDUAL_COUNT_INVALID;RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED		true	false	2346633	1	44	204	548	7662	2346628		2346633	Esox lucius	Esox		DWC_ARCHIVE	2017-03-28T21:48Z	2017-09-29T16:58Z	true
1450645560																										urn:uuid:c9897ea7-2f99-4fca-b202-c52b73cec764										CC_BY_4_0			2017-03-25T01:00Z																						Freshwater lake fish Inventory		HUMAN_OBSERVATION				urn:uuid:3fd108b5-9ac2-4fdb-be68-b943218a92cf		skjemaNr: TH_NI_2015_24 | art: 37 | lnr: 124 | innført_år:	Trygve Hesthagen		NA	NA			NA		NATIVE	rare																urn:uuid:c9897ea7-2f99-4fca-b202-c52b73cec764	NA	skjemaNr: TH_NI_2015_24 | innført_år:	2015-01-01T01:00Z				2015					survey_questionary	NA	NA	NA			NVE Vatn_lnr:3661 | NOFA locationID:8f7bdb27-2806-4ab4-8d9d-fdb6cb915525				Steinsjøen			NO		Hedmark	Åsnes									60.826254	12.256623	15.0													Latitude/longitude coordinates represent waterBody centroid																																			Esox lucius Linnaeus, 1758								Animalia	Chordata	Actinopterygii	Esociformes	Esocidae	Esox		lucius		SPECIES		Pike					ea0bb0f7-84cc-4541-96a2-837003f31d99	NO	2017-03-28T21:48Z							COUNTRY_DERIVED_FROM_COORDINATES;INDIVIDUAL_COUNT_INVALID;RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED		true	false	2346633	1	44	204	548	7662	2346628		2346633	Esox lucius	Esox		DWC_ARCHIVE	2017-03-28T21:48Z	2017-09-29T16:58Z	true
1450645544																										urn:uuid:c5a2f9dc-b987-4376-9f0c-e89fe83fb809										CC_BY_4_0			2017-03-25T01:00Z																						Freshwater lake fish Inventory		HUMAN_OBSERVATION				urn:uuid:b5037463-770d-484a-abaa-462a86ab82aa		skjemaNr: TH_NI_2015_37 | art: 37 | lnr: 180 | innført_år:	Trygve Hesthagen		NA	NA			NA		NATIVE	rare																urn:uuid:c5a2f9dc-b987-4376-9f0c-e89fe83fb809	NA	skjemaNr: TH_NI_2015_37 | innført_år:	2015-01-01T01:00Z				2015					survey_questionary	NA	NA	NA			NVE Vatn_lnr:33252 | NOFA locationID:ed8da47c-d35f-4db2-955a-8668da6da113				Store Sorksjøen			NO		Hedmark	Engerdal									61.979036	11.995077	15.0													Latitude/longitude coordinates represent waterBody centroid																																			Esox lucius Linnaeus, 1758								Animalia	Chordata	Actinopterygii	Esociformes	Esocidae	Esox		lucius		SPECIES		Pike					ea0bb0f7-84cc-4541-96a2-837003f31d99	NO	2017-03-28T21:48Z							COUNTRY_DERIVED_FROM_COORDINATES;INDIVIDUAL_COUNT_INVALID;RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED		true	false	2346633	1	44	204	548	7662	2346628		2346633	Esox lucius	Esox		DWC_ARCHIVE	2017-03-28T21:48Z	2017-09-29T16:58Z	true
1450645541																										urn:uuid:b04d2862-7786-4771-8fd6-a05dfd72d554										CC_BY_4_0			2017-03-25T01:00Z																						Freshwater lake fish Inventory		HUMAN_OBSERVATION				urn:uuid:366b80a8-9668-4bed-abe4-61396d22a073		skjemaNr: TH_NI_2015_686 | art: 37 | lnr: 1175 | innført_år:	Trygve Hesthagen		NA	NA			NA		UNCERTAIN	present																urn:uuid:b04d2862-7786-4771-8fd6-a05dfd72d554	NA	skjemaNr: TH_NI_2015_686 | innført_år:	2015-01-01T01:00Z				2015					survey_questionary	NA	NA	NA			NVE Vatn_lnr:2286 | NOFA locationID:ba4d8792-bf9a-4ea6-a399-0355836ae8e7				Mailejavri			NO		Finnmark	Karasjok									69.584282	25.038786	15.0													Latitude/longitude coordinates represent waterBody centroid																																			Esox lucius Linnaeus, 1758								Animalia	Chordata	Actinopterygii	Esociformes	Esocidae	Esox		lucius		SPECIES		Pike					ea0bb0f7-84cc-4541-96a2-837003f31d99	NO	2017-03-28T21:48Z							COUNTRY_DERIVED_FROM_COORDINATES;INDIVIDUAL_COUNT_INVALID;RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED		true	false	2346633	1	44	204	548	7662	2346628		2346633	Esox lucius	Esox		DWC_ARCHIVE	2017-03-28T21:48Z	2017-09-29T16:58Z	true
1450645538																										urn:uuid:c66ab174-a4b7-4863-bfa5-1a8c4402d110										CC_BY_4_0			2017-03-25T01:00Z																						Freshwater lake fish Inventory		HUMAN_OBSERVATION				urn:uuid:24226569-6c2f-4af7-bc5c-56aefb6cec1e		skjemaNr: TH_NI_2015_659 | art: 37 | lnr: 1115 | innført_år:	Trygve Hesthagen		NA	NA			NA		UNCERTAIN	present																urn:uuid:c66ab174-a4b7-4863-bfa5-1a8c4402d110	NA	skjemaNr: TH_NI_2015_659 | innført_år:	2015-01-01T01:00Z				2015					survey_questionary	NA	NA	NA			NVE Vatn_lnr:49659 | NOFA locationID:768f7443-2a15-4904-b273-d460ac9b4b14				Guolehisjavri			NO		Finnmark	Kautokeino									68.9152	22.273031	15.0													Latitude/longitude coordinates represent waterBody centroid																																			Esox lucius Linnaeus, 1758								Animalia	Chordata	Actinopterygii	Esociformes	Esocidae	Esox		lucius		SPECIES		Pike					ea0bb0f7-84cc-4541-96a2-837003f31d99	NO	2017-03-28T21:48Z							COUNTRY_DERIVED_FROM_COORDINATES;INDIVIDUAL_COUNT_INVALID;RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED		true	false	2346633	1	44	204	548	7662	2346628		2346633	Esox lucius	Esox		DWC_ARCHIVE	2017-03-28T21:48Z	2017-09-29T16:58Z	true
1450645505																										urn:uuid:bd5bd961-efb8-4709-9d99-17d5f8a990af										CC_BY_4_0			2017-03-25T01:00Z																						Freshwater lake fish Inventory		HUMAN_OBSERVATION				urn:uuid:a670acc6-e331-4457-806f-42124f4340cc		skjemaNr: TH_NI_2015_4 | art: 37 | lnr: 20 | innført_år:	Trygve Hesthagen		NA	NA			NA		UNCERTAIN	present																urn:uuid:bd5bd961-efb8-4709-9d99-17d5f8a990af	NA	skjemaNr: TH_NI_2015_4 | innført_år:	2015-01-01T01:00Z				2015					survey_questionary	NA	NA	NA			NVE Vatn_lnr:4725 | NOFA locationID:527c251e-7b1b-4597-b3e5-f34e0751ff7e				Buråstjern			NO		Akershus	Hurdal									60.431148	11.035899	15.0													Latitude/longitude coordinates represent waterBody centroid																																			Esox lucius Linnaeus, 1758								Animalia	Chordata	Actinopterygii	Esociformes	Esocidae	Esox		lucius		SPECIES		Pike					ea0bb0f7-84cc-4541-96a2-837003f31d99	NO	2017-03-28T21:48Z							COUNTRY_DERIVED_FROM_COORDINATES;INDIVIDUAL_COUNT_INVALID;RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED		true	false	2346633	1	44	204	548	7662	2346628		2346633	Esox lucius	Esox		DWC_ARCHIVE	2017-03-28T21:48Z	2017-09-29T16:58Z	true
1450645499																										urn:uuid:adb71c95-56fc-44a0-9312-13d48d401511										CC_BY_4_0			2017-03-25T01:00Z																						Freshwater lake fish Inventory		HUMAN_OBSERVATION				urn:uuid:5b894d93-ca42-4104-a383-684cb7568efa		skjemaNr: TH_NI_2015_6 | art: 37 | lnr:  | innført_år: 1970	Trygve Hesthagen		NA	NA			NA		INTRODUCED	irregular																urn:uuid:adb71c95-56fc-44a0-9312-13d48d401511	NA	skjemaNr: TH_NI_2015_6 | innført_år: 1970	1970-01-01T01:00Z				1970					survey_questionary	NA	NA	NA			NVE Vatn_lnr:3943 | NOFA locationID:d4a0258e-160a-4768-91ed-3c21fb4c61c4				Holtjernet			NO		Akershus	Hurdal									60.467722	11.096205	15.0													Latitude/longitude coordinates represent waterBody centroid																																			Esox lucius Linnaeus, 1758								Animalia	Chordata	Actinopterygii	Esociformes	Esocidae	Esox		lucius		SPECIES		Pike					ea0bb0f7-84cc-4541-96a2-837003f31d99	NO	2017-03-28T21:48Z							COUNTRY_DERIVED_FROM_COORDINATES;INDIVIDUAL_COUNT_INVALID;RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED		true	false	2346633	1	44	204	548	7662	2346628		2346633	Esox lucius	Esox		DWC_ARCHIVE	2017-03-28T21:48Z	2017-09-29T16:58Z	true
